created,text,retwc,hashtag,followers,friends
2021-10-07 13:01:49,"b'RT @FilmThePoliceLA: Hollywood Blvd, Saturday, 11:22 AM:\n\nANTI-VAXX PROTESTER: Do you see all of these homeless people around. Are they dea\xe2\x80\xa6'",50817,None,37,106
2021-10-07 13:01:49,"b'RT @FilmThePoliceLA: Hollywood Blvd, Saturday, 11:22 AM:\n\nANTI-VAXX PROTESTER: Do you see all of these homeless people around. Are they dea\xe2\x80\xa6'",50817,None,19,251
2021-10-07 13:01:42,"b'RT @FilmThePoliceLA: Hollywood Blvd, Saturday, 11:22 AM:\n\nANTI-VAXX PROTESTER: Do you see all of these homeless people around. Are they dea\xe2\x80\xa6'",50817,None,1898,808
2021-10-07 13:01:42,"b'RT @Liz_Wheeler: I wonder if online retailers will ever stop saying shipment is delayed ""due to COVID"" &amp; start telling the truth that shipm\xe2\x80\xa6'",2720,None,2,64
2021-10-07 13:01:33,"b'RT @aginnt: Almost daily in New York City, there is a protest against the firing of public sector workers based on their vaxx status.\n\nUS m\xe2\x80\xa6'",4043,None,82,164
2021-10-07 13:01:30,"b'RT @FilmThePoliceLA: Hollywood Blvd, Saturday, 11:22 AM:\n\nANTI-VAXX PROTESTER: Do you see all of these homeless people around. Are they dea\xe2\x80\xa6'",50817,None,114,589
2021-10-07 13:01:29,b'RT @photobyluke: @ScottyAmerica1 @BookerSparticus \n@Motivation724 @ArmedWithGrace \n\xe2\x80\x9cWe are seeing this but....\nnobody is saying anything \xe2\x80\x9c\xf0\x9f\x98\xa1\xe2\x80\xa6',155,None,4333,5000
2021-10-07 13:01:25,b'RT @aginnt: It\xe2\x80\x99s truly stunning to watch the mainstream US media completely ignore three months of worldwide daily protests against vaxx ma\xe2\x80\xa6',1057,None,41,381
2021-10-07 13:01:21,b'@Adrianno7 @xbot42 @CaseyCorliss @desokell @PeterSweden7 I have never been asked to show my measles vaxx when dining at a restaurant.',0,None,9,47
2021-10-07 13:01:17,"b'RT @FilmThePoliceLA: Hollywood Blvd, Saturday, 11:22 AM:\n\nANTI-VAXX PROTESTER: Do you see all of these homeless people around. Are they dea\xe2\x80\xa6'",50817,None,14,82
2021-10-07 13:01:17,b'RT @aginnt: It\xe2\x80\x99s truly stunning to watch the mainstream US media completely ignore three months of worldwide daily protests against vaxx ma\xe2\x80\xa6',1057,None,1275,4021
2021-10-07 13:01:16,"b'RT @FilmThePoliceLA: Hollywood Blvd, Saturday, 11:22 AM:\n\nANTI-VAXX PROTESTER: Do you see all of these homeless people around. Are they dea\xe2\x80\xa6'",50817,None,533,738
2021-10-07 13:01:12,"b'RT @aginnt: This weekend in Amsterdam, there was a massive protest despite in the rain against vaxx passports. https://t.co/KsxqErynEO'",143,None,170,210
2021-10-07 13:01:02,"b'RT @FilmThePoliceLA: Hollywood Blvd, Saturday, 11:22 AM:\n\nANTI-VAXX PROTESTER: Do you see all of these homeless people around. Are they dea\xe2\x80\xa6'",50817,None,55,72
2021-10-07 13:01:01,"b""@Ivermectin1984 @RWMaloneMD It looks like they want to show that they don't hide the records(just some small part)\xe2\x80\xa6 https://t.co/M98K2Owhag""",0,None,119,134
